game_elapsed_time,current_score,mean_hr,current_hr,mean_scl,mean_scr,is_stressed,Event_type
NaN,NaN,NaN,83.47826086956522,0.4049716067373659,0.004582477361520839,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4048875474014857,0.003483628351004202,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4048033557017838,0.0023870149619795913,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4047190339169301,0.0012913056657022411,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4046345843299722,0.00019691337906236304,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4045500092263252,-0.0008935426519258473,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4044653108917661,-0.0019751156018677357,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4043804916104372,-0.0030407274548187226,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.404295553662868,-0.004081619824794155,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.404210499324028,-0.005087972170253474,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4041253308614256,-0.006049593382523033,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40404005053327063,-0.00695660002578221,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.403954660586719,-0.007800011869582084,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40386916325621675,-0.008572218078323564,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40378356076195904,-0.009267291168399444,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.403697855308479,-0.00988114719082668,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.403612049083376,-0.010411567295595713,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4035261442561912,-0.010858106824035693,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4034401429774352,-0.011221923331723603,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40335404737776726,-0.011505555215978742,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40326785956732575,-0.011712679133353733,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40318158163520423,-0.011847868556797037,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4030952156490676,-0.011916369001901302,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.403008763654899,-0.011923898788177468,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4029222276768693,-0.011876478517437263,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40283560971731763,-0.011780288222067378,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40274891175683314,-0.011641548513219713,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40266213575442583,-0.01146642093399422,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4025752836477756,-0.011260922807777145,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4024883573535481,-0.011030852785612286,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4024013587677668,-0.010781724640460247,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40231428976623007,-0.010518708274996534,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40222715220496397,-0.010246578129681244,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40213994792070046,-0.009969670025615471,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40205267873137296,-0.00969184787825015,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4019653464366211,-0.009416481685143564,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4018779528182973,-0.009146437798940896,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40179049964097,-0.008884081858954939,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4017029886524169,-0.008631293998394268,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4016154215841048,-0.008389495190402704,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4015278001516524,-0.008159682944955025,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4014401260552733,-0.007942474091622314,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.40135240098019687,-0.007738152119753143,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.4012646265970672,-0.007546716506838476,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40117680456231775,-0.007367931631120633,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40108893651852323,-0.007201373199846352,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40100102409472826,-0.0070464705817468165,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40091306890675354,-0.00690254395799525,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40082507255748084,-0.00676883574789683,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.4007370366371179,-0.006644536277873913,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40064896272344486,-0.006528804108355581,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.4005608523820432,-0.00642078178738169,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.4004727071665089,-0.006319608047465166,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40038452861865187,-0.0062244275986226266,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40029631826868217,-0.006134399698407391,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.4002080776353859,-0.006048706607935344,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40011980822629123,-0.005966562883978677,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.40003151153782646,-0.005887226226657837,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39994318905547166,-0.005810010317620481,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39985484225390505,-0.005734299764031784,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39976647259714543,-0.005659566929648387,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3996780815386916,-0.005585390106749197,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39958967052166017,-0.005511472182464864,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.399501240978922,-0.00543765869945178,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3994127943332382,-0.005363954020946085,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.399324331997396,-0.005290534198092107,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3992358553743436,-0.005217755113873095,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.399147365857325,-0.005146154550371287,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39905886483001307,-0.005076446998335602,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3989703536666404,-0.005009510300100064,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39888183373212693,-0.004946363583975232,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3987933063822017,-0.0048881363995575385,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39870477296351786,-0.004836029480918495,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.398616234813759,-0.004791268122131284,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39852769326173326,-0.004755049712788439,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3984391496274548,-0.004728487509203346,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3983506052222098,-0.004712553165362044,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39826206134860376,-0.004708020872431391,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39817351930059075,-0.004715416118135437,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39808498036348133,-0.004734972049251008,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39799644581392896,-0.00476659618787816,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3979079169198943,-0.004809849818189054,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3978193949405877,-0.004863941746214253,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39773088112639104,-0.004927737378809242,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39764237671875946,-0.004999783220587222,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3975538829501059,-0.005078346009186676,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39746540104367073,-0.005161464862377444,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3973769322133795,-0.00524701405480182,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3972884776636924,-0.005332773429116937,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39720003858944986,-0.005416503015687595,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39711161617571716,-0.005496018212504153,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3970232115976331,-0.005569261873660187,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3969348260202659,-0.005634369867280053,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3968464605984812,-0.005689727075960256,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39675811647682385,-0.005734011396940016,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39666979478941794,-0.005766224018120734,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3965814966598867,-0.005785705054847873,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3964932232012938,-0.005792134480832353,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3964049755161089,-0.005785519121782124,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3963167546961953,-0.005766167249868938,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39622856182282234,-0.005734652972797654,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3961403979667007,-0.00569177311240565,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3960522641880395,-0.005638499584648039,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3959641615366245,-0.005575930408730233,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39587609105191496,-0.005505242385226118,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39578805376315757,-0.005427648202228373,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3957000506895154,-0.005344360278316793,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3956120828402096,-0.005256563065142592,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3955241512146709,-0.005165394852075951,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3954362568027001,-0.005071939386603507,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39534840058463483,-0.004977226894433902,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39526058353151994,-0.004882243398491967,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39517280660528104,-0.004787946637837688,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39508507075889787,-0.004695286411256908,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3949973769365768,-0.004605226842999602,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3949097260739202,-0.004518767908044553,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.3948221190980911,-0.004436963570268781,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.394734556927971,-0.004360934078836088,NaN,BASELINE_DATA
NaN,NaN,NaN,80.0,0.39464704047430915,-0.0042918703271395695,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3945595706398613,-0.004231028687563559,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3944721483195156,-0.004179715368909094,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39438477440040326,-0.00413926006847711,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3942974497619916,-0.004110979467191114,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39421017527615765,-0.004096131897253002,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39412295180723894,-0.004095865246955587,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39403578021206,-0.004111160804294999,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.393948661339932,-0.00414277623009727,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3938615960326245,-0.004191191149070293,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39377458512430724,-0.004256558920788825,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39368762944146146,-0.00433866798388552,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39360072980276034,-0.004436915754836204,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3935138870189191,-0.004550297425780814,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39342710189251584,-0.004677411180626971,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39334037521778525,-0.004816480388728864,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3932537077803872,-0.004965392307041729,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3931671003571536,-0.005121751798684634,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3930805537158177,-0.005282947633517487,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3929940686147299,-0.0054462281448418946,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39290764580256476,-0.005608782434843949,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.392821286018024,-0.005767822993120535,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39273498998954126,-0.005920665541195613,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3926487584349929,-0.0060648021434978995,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3925625920614202,-0.006197964112354145,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39247649156476694,-0.0063181719417293525,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3923904576296376,-0.006423770375745168,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3923044909290782,-0.006513447685814192,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3922185921243843,-0.00658623922140083,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39213276186493745,-0.006641516241907538,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3920470007880725,-0.006678961866522182,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3919613095189768,-0.00669853664354884,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3918756886706218,-0.006700436705862892,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39179013884372726,-0.006685047727712681,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3917046606267578,-0.006652897930224096,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3916192545959508,-0.00660461321311609,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3915339213153754,-0.006540877143453698,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39144866133702044,-0.0064623980407089235,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39136347520091125,-0.006369884796666424,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39127836343525335,-0.006264032396094039,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39119332655660194,-0.006145517397648217,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.3911083650700557,-0.006015002932701334,NaN,BASELINE_DATA
NaN,NaN,NaN,83.47826086956522,0.39102347946947397,-0.005873152121470012,NaN,BASELINE_DATA
