System_time,game_time,current_score,mean_hr,current_hr,mean_scl,mean_scr,is_stressed,Event_type
11:02:33.224,N/A,N/A,N/A,123.87096774193549,0.8123126973627688,0.006353012173926358,N/A,BASELINE_DATA
11:02:34.130,N/A,N/A,N/A,123.87096774193549,0.8071273344103993,0.00030506089180969495,N/A,BASELINE_DATA
11:02:34.990,N/A,N/A,N/A,123.87096774193549,0.8015858077882557,-0.0025829336104579398,N/A,BASELINE_DATA
11:02:35.943,N/A,N/A,N/A,123.87096774193549,0.7959071212313414,-0.003628033919170014,N/A,BASELINE_DATA
11:02:36.787,N/A,N/A,N/A,112.93718166383702,0.7902881731396904,-0.004245266050088209,N/A,BASELINE_DATA
11:02:37.662,N/A,N/A,N/A,87.87185354691076,0.7848910564057987,-0.00426907399909016,N/A,BASELINE_DATA
11:02:38.537,N/A,N/A,N/A,83.47826086956523,0.7798375857502267,-0.003743355353602378,N/A,BASELINE_DATA
11:02:39.443,N/A,N/A,N/A,83.47826086956523,0.7752089140279574,-0.0033521165577220465,N/A,BASELINE_DATA
11:02:40.318,N/A,N/A,N/A,83.47826086956523,0.7710494994347257,-0.003171770266695738,N/A,BASELINE_DATA
11:02:41.146,N/A,N/A,N/A,83.47826086956523,0.7673708805592717,-0.00289632692015261,N/A,BASELINE_DATA
11:02:41.958,N/A,N/A,N/A,83.47826086956523,0.764153697762754,-0.0017353147575859436,N/A,BASELINE_DATA
11:02:42.771,N/A,N/A,N/A,83.47826086956523,0.7613518765353205,-0.0008245378959961701,N/A,BASELINE_DATA
11:02:43.630,N/A,N/A,N/A,83.47826086956523,0.7589020810300084,-0.0004527767313682478,N/A,BASELINE_DATA
11:02:44.490,N/A,N/A,N/A,83.47826086956523,0.7567319631788815,0.00038795870484976567,N/A,BASELINE_DATA
11:02:45.427,N/A,N/A,N/A,143.82608695652175,0.754765688665132,0.000833338276336148,N/A,BASELINE_DATA
11:02:46.365,N/A,N/A,N/A,168.0879120879121,0.7529305278428126,0.0010780558646635058,N/A,BASELINE_DATA
11:02:47.302,N/A,N/A,N/A,147.69230769230765,0.7511613454115005,0.0023395694381150712,N/A,BASELINE_DATA
11:02:48.240,N/A,N/A,N/A,186.90301003344484,0.749405464863817,0.0020786359264574894,N/A,BASELINE_DATA
11:02:49.193,N/A,N/A,N/A,166.95652173913047,0.7476302788799899,0.001474019768784896,N/A,BASELINE_DATA
11:02:50.162,N/A,N/A,N/A,166.95652173913047,0.7458229640721638,0.0010347833766814816,N/A,BASELINE_DATA
11:02:51.193,N/A,N/A,N/A,166.95652173913047,0.7439853060267897,0.0007208305398403676,N/A,BASELINE_DATA
11:02:52.208,N/A,N/A,N/A,141.44927536231884,0.7421294405621758,0.0002495640575780544,N/A,BASELINE_DATA
11:02:53.162,N/A,N/A,N/A,84.55944385530813,0.7402742944082252,0.0009271032806771506,N/A,BASELINE_DATA
11:02:54.162,N/A,N/A,N/A,91.53764581124072,0.7384431860786105,0.0010724126131093003,N/A,BASELINE_DATA
11:02:55.130,N/A,N/A,N/A,84.5990338164251,0.7366672130896582,0.000912962772513232,N/A,BASELINE_DATA
11:02:56.115,N/A,N/A,N/A,92.0,0.7349876016569689,0.0007034968385466523,N/A,BASELINE_DATA
11:02:57.052,N/A,N/A,N/A,106.66666666666667,0.7334544791210345,0.00039613662502622615,N/A,BASELINE_DATA
11:02:57.990,N/A,N/A,N/A,105.29914529914531,0.7321246765609534,-0.00012730172210449606,N/A,BASELINE_DATA
11:02:58.927,N/A,N/A,N/A,97.53846153846155,0.7310584305807598,-0.0007154007556362507,N/A,BASELINE_DATA
11:02:59.849,N/A,N/A,N/A,96.0,0.7303145930359153,-0.0014216275097960567,N/A,BASELINE_DATA
11:03:00.771,N/A,N/A,N/A,96.0,0.7299448908317929,-0.0021368132426797175,N/A,BASELINE_DATA
11:03:01.630,N/A,N/A,N/A,97.43589743589742,0.7299873048954241,-0.0032402480944816975,N/A,BASELINE_DATA
11:03:02.505,N/A,N/A,N/A,98.46153846153847,0.7304583297414947,-0.0047526826841580855,N/A,BASELINE_DATA
11:03:03.380,N/A,N/A,N/A,97.0769230769231,0.7313422459986362,-0.0027763354928458423,N/A,BASELINE_DATA
11:03:04.318,N/A,N/A,N/A,109.22580645161291,0.7325827615064743,0.0012720390779395383,N/A,BASELINE_DATA
11:03:05.240,N/A,N/A,N/A,123.87096774193549,0.734099761084425,0.004009744934922898,N/A,BASELINE_DATA
11:03:06.208,N/A,N/A,N/A,123.87096774193549,0.7358234143435786,0.005094921084857849,N/A,BASELINE_DATA
11:03:07.193,N/A,N/A,N/A,123.87096774193549,0.7377201521236988,0.005151464506595135,N/A,BASELINE_DATA
11:03:08.162,N/A,N/A,N/A,121.77419354838712,0.7398045540934977,0.004446236937436252,N/A,BASELINE_DATA
11:03:09.208,N/A,N/A,N/A,120.0,0.7421402485126355,0.0022525068178834567,N/A,BASELINE_DATA
11:03:10.255,N/A,N/A,N/A,120.0,0.7448313169237295,0.0033109358200941255,N/A,BASELINE_DATA
11:03:11.380,N/A,N/A,N/A,120.0,0.7480096360728474,0.003342380702364957,N/A,BASELINE_DATA
11:03:12.458,N/A,N/A,N/A,120.0,0.7518374292394281,0.000372196594763097,N/A,BASELINE_DATA
11:03:13.474,N/A,N/A,N/A,102.8929539295393,0.7565046546272965,-0.007021241307335967,N/A,BASELINE_DATA
11:03:14.505,N/A,N/A,N/A,92.1718931475029,0.7621973297449331,-0.016377606580343762,N/A,BASELINE_DATA
